corp,stock_code,sector,year,revenue,cost_of_sales,gross_profit,operating_income,net_income,ebit,ebitda,total_equity,total_assets,total_liabilities,current_assets,current_liabilities,non_current_liabilities,short_borrowing,long_borrowing,cash_and_equivalents,retained_earnings,tangible_assets,intangible_assets,accounts_receivable,inventory,accounts_payable,outstanding_shares,cash_flow_operating,selling_general_administrative_expenses,cash_flow_investing,cash_flow_financing,long_term_assets,interest,tax,stock_price,market_capitalization,borrowings,net_liabilities,cash_flow_per_share
잇츠한불,226320,화학,2019,202551772923.0,89397296151.0,113154476772.0,12993223278.0,7436709217.0,17612253759.0,17612253759.0,475701736409.0,539412881125.0,63711144716.0,391093532221.0,57440580661.0,6270564055.0,0.0,0.0,19121463238.0,130956425340.0,47432513937.0,77620241052.0,19617671547.0,34319967348.0,10515375409.0,21929315,19791190218.0,100161253494.0,-23329936559.0,-2292437872.0,148319348904.0,2195646451.0,9875261643.0,19300.0,423235779500.0,0.0,44589681478.0,902.4992444132432
잇츠한불,226320,화학,2020,146378358748.0,67339277099.0,79039081649.0,3755262599.0,-3502062310.0,3567906753.0,3567906753.0,468301133384.0,508119345418.0,39818212034.0,363796764672.0,38929370789.0,888841245.0,0.0,0.0,49349211330.0,115421350867.0,41608730180.0,78324908159.0,15332645897.0,30717783237.0,13477001331.0,21929315,13443045945.0,75283819050.0,43582831189.0,-26438760611.0,144322580746.0,3960150077.0,6587566580.0,26050.0,571258655750.0,0.0,-9530999296.0,613.0171391582455
잇츠한불,226320,화학,2021,140177794033.0,63898305158.0,76279488875.0,754754823.0,-6944270651.0,5125976359.0,5125976359.0,458487914180.0,494667177708.0,36179263528.0,358263960457.0,33686319450.0,2492944078.0,0.0,0.0,19155916557.0,96405101295.0,38105167199.0,77637880629.0,11782942108.0,24414538246.0,8464722126.0,21929315,11164311460.0,75524734052.0,-34743590689.0,-10030946709.0,136403217251.0,1924815604.0,5507617732.0,17700.0,388148875500.0,0.0,17023346971.0,509.10443212658487
잇츠한불,226320,화학,2022,130714132788.0,57350313350.0,73363819438.0,4808880833.0,3314665225.0,10436282612.0,10436282612.0,455910010877.0,486153355769.0,30243344892.0,340773072215.0,27306435544.0,2936909348.0,0.0,0.0,26645855600.0,86802601078.0,31232826415.0,76778066709.0,10021381230.0,22352688320.0,5689940907.0,21929315,7091108325.0,68554938605.0,10344397024.0,-10445917683.0,145380283554.0,2552783111.0,5646025296.0,17850.0,391438272750.0,0.0,3597489292.0,323.36205326066954
자이에스앤디,317400,서비스업,2019,277945339009.0,249078129542.0,28867209467.0,16473464745.0,12432810727.0,16050983318.0,16050983318.0,145135272947.0,278480540619.0,133345267672.0,177191684701.0,91498414067.0,41846853605.0,1610613928.0,1947771087.0,53712851809.0,37933482029.0,2166064916.0,5191065285.0,37768285812.0,724244931.0,24433359573.0,26782520,22657857013.0,12393744722.0,-80358395522.0,91716743618.0,101288855918.0,2095649885.0,4846027358.0,5319.0,142456223880.0,3558385015.0,79632415863.0,845.9942161155858
자이에스앤디,317400,서비스업,2020,356212405200.0,316843577599.0,39368827601.0,27342268483.0,20910063501.0,27187665762.0,27187665762.0,162543241094.0,413286395055.0,250743153961.0,205549076384.0,158645871169.0,92097282792.0,66238363927.0,41218163110.0,27494067465.0,55340355351.0,2724538357.0,4484294912.0,43025437940.0,36203580534.0,34825172116.0,26782520,12971549536.0,12026559118.0,-97820556923.0,58630223043.0,207737318671.0,1926231519.0,4972747191.0,11690.0,313087658800.0,107456527037.0,223249086496.0,484.3289405179199
자이에스앤디,317400,서비스업,2021,435730829464.0,371361128638.0,64369700826.0,50822485579.0,36537283010.0,48557352218.0,48557352218.0,308346204652.0,544345862031.0,235999657379.0,322493130914.0,120548674980.0,115450982399.0,7232425527.0,39328367685.0,100050829538.0,87516952668.0,3656842333.0,4227570922.0,36296228969.0,29483367577.0,38365235048.0,38782520,97875115312.0,13547215247.0,-63165359810.0,37847006571.0,221852731117.0,5139433555.0,9570426967.0,9250.0,358738310000.0,46560793212.0,135948827841.0,2523.6914803885875
자이에스앤디,317400,서비스업,2022,2479010932945.0,2181619544077.0,297391388868.0,198896062736.0,151898862071.0,194958166735.0,194958166735.0,722054387805.0,1952688130478.0,1230633742673.0,1512415592674.0,1016844837657.0,213788905016.0,229748786887.0,128335907267.0,247454298417.0,178188866352.0,4101284463.0,200082162568.0,925443659988.0,34255722046.0,518112689417.0,38782520,-123118805961.0,98495326132.0,-119973729258.0,392020574157.0,440272537804.0,13068269544.0,32599366954.0,6030.0,233858595600.0,358084694154.0,983179444256.0,-3174.5953063648262
자화전자,033240,전기전자,2018,358342442779.0,308887700419.0,49454742360.0,-7717918866.0,-1283171654.0,-1399030501.0,-1399030501.0,276961702442.0,352202848661.0,75241146219.0,196162218047.0,73336818846.0,1904327373.0,29810930800.0,1500000000.0,36490407098.0,251580555546.0,114398259167.0,1435345312.0,34883813665.0,28172001631.0,29738387517.0,17900000,36485732460.0,57172661226.0,31462688750.0,-94310608946.0,156040630614.0,9635211144.0,7325090442.0,11800.0,211220000000.0,31310930800.0,38750739121.0,2038.3090759776537
자화전자,033240,전기전자,2019,363027536512.0,321450505070.0,41577031442.0,-9158889097.0,-280865214.0,456992502.0,456992502.0,278601830058.0,348455186806.0,69853356748.0,179625364424.0,67228513271.0,2624843477.0,25447460000.0,500000000.0,68068064641.0,247866629508.0,115241300825.0,2111273538.0,30641389226.0,31554255128.0,31216446521.0,17900000,22780791378.0,50735920539.0,18455248644.0,-9147679285.0,168829822382.0,9918732434.0,2226234751.0,10600.0,189740000000.0,25947460000.0,1785292107.0,1272.669909385475
자화전자,033240,전기전자,2020,300686814108.0,273254213158.0,27432600950.0,-19315591022.0,-6339609808.0,-7479618132.0,-7479618132.0,272453013353.0,355988092105.0,83535078752.0,197814965364.0,66459480422.0,17075598330.0,27692793000.0,15000000000.0,39912617564.0,244307722900.0,96200816479.0,1737309994.0,65665110109.0,30103075206.0,29686978705.0,17900000,-25876636957.0,46748191972.0,-17145209054.0,17282599262.0,158173126741.0,14012942809.0,556429574.0,22800.0,408120000000.0,42692793000.0,43622461188.0,-1445.6221763687151
자화전자,033240,전기전자,2021,347854510870.0,282431307911.0,65423202959.0,16315874373.0,21531719998.0,18648015556.0,18648015556.0,298744498615.0,437943843130.0,139199344515.0,224326582605.0,137209514254.0,1989830261.0,30698883615.0,0.0,35526324607.0,264693939939.0,138426610874.0,1554506004.0,75898662268.0,36605898958.0,28566316826.0,17900000,38923402729.0,49107328586.0,-78029129100.0,34381867446.0,213617260525.0,18520770636.0,-4134956567.0,25050.0,448395000000.0,30698883615.0,103673019908.0,2174.4917725698324
자화전자,033240,전기전자,2022,292333491221.0,234226455356.0,58107035865.0,-11740371040.0,-38182504010.0,-43052838464.0,-43052838464.0,343157742424.0,505788674039.0,162630931615.0,198960153675.0,134643572358.0,27987359257.0,30479385256.0,25279045789.0,52257741100.0,226963001617.0,208522791574.0,28446111816.0,64184555885.0,38304747421.0,34397839759.0,20250944,29559731106.0,69847406905.0,-25323902261.0,20332683906.0,306828520364.0,33202704842.0,3286402855.0,21250.0,430332560000.0,55758431045.0,110373190515.0,1459.6717617707106
제이에스코퍼레이션,194370,기타제조업,2018,205633846179.0,164628808683.0,41005037496.0,4477122436.0,5862115946.0,7836564176.0,7836564176.0,155255164220.0,189468046110.0,34212881890.0,124296956743.0,32867395509.0,1345486381.0,7107904931.0,0.0,11844497183.0,83063434375.0,30148462090.0,3630778826.0,33515816252.0,39330612843.0,15770843941.0,13335601,6596817129.0,36527915060.0,-11943255914.0,-8950634269.0,65171089367.0,365767657.0,3519153496.0,11000.0,146691611000.0,7107904931.0,22368384707.0,494.67715245829567
제이에스코퍼레이션,194370,기타제조업,2019,253067075474.0,204876582387.0,48190493087.0,11098652843.0,8222160651.0,12413513403.0,12413513403.0,156910658212.0,201631124249.0,44720466037.0,115705662096.0,37620882183.0,7099583854.0,7976025000.0,0.0,29855137817.0,84256731847.0,52467702107.0,1149797912.0,26260078711.0,43731730809.0,14449669214.0,13335601,20674833504.0,37091840244.0,7627294972.0,-9955623381.0,85925462153.0,356499472.0,2425380756.0,12550.0,167361792550.0,7976025000.0,14865328220.0,1550.3488372215095
제이에스코퍼레이션,194370,기타제조업,2020,402818974793.0,346115401399.0,56703573394.0,7945475240.0,2319864840.0,1710444562.0,1710444562.0,150694987686.0,504395888494.0,353700900808.0,301048873070.0,323635737497.0,30065163311.0,205139321030.0,3649606000.0,34733830633.0,81444284746.0,124712666226.0,3453183818.0,80567447149.0,164570031822.0,68586533576.0,13335601,-5647876244.0,48758098154.0,-29112862404.0,41296674908.0,203347015424.0,3353473762.0,1559574712.0,7520.0,100283719520.0,208788927030.0,318967070175.0,-423.5186883590773
제이에스코퍼레이션,194370,기타제조업,2021,987023677957.0,830746843416.0,156276834541.0,60970128693.0,48293833743.0,59525939047.0,59525939047.0,201886289689.0,552280907650.0,350394617961.0,359583072466.0,301376033969.0,49018583992.0,166307407373.0,0.0,32313355600.0,123503242553.0,127488231243.0,2876090287.0,114194163268.0,194209120473.0,78545716839.0,13335601,26217938139.0,95306705848.0,6973679122.0,-36437643196.0,192697835184.0,6611775330.0,-393085457.0,21400.0,285381861400.0,166307407373.0,318081262361.0,1966.0109911056877
제이에스코퍼레이션,194370,기타제조업,2022,975066240993.0,801807090144.0,173259150849.0,81475323113.0,64584601970.0,83593569608.0,83593569608.0,255477889432.0,533768141172.0,278290251740.0,312848636055.0,235632678098.0,42657573642.0,111067495156.0,30000000000.0,51782076781.0,178642391534.0,166067504261.0,2047018953.0,93599481680.0,140946949390.0,52360202230.0,13335601,123851570486.0,91783827736.0,-64957948773.0,-40298217139.0,220919505117.0,8857878143.0,15667263103.0,13400.0,178697053400.0,141067495156.0,226508174959.0,9287.288250900729
제이준코스메틱,025620,화학,2018,132015283911.0,68298129106.0,63717154805.0,7136758050.0,-1446309384.0,333808272.0,333808272.0,126633178820.0,214928992997.0,88295814177.0,137129532449.0,41290599537.0,47005214640.0,35708263600.0,8000000000.0,8351700919.0,37676179624.0,59653171115.0,7610245760.0,66224746027.0,27862626005.0,5189555811.0,26524184,-31564161777.0,56580396755.0,-28479982952.0,63871639618.0,77799460548.0,2338202693.0,778374736.0,152956.0,4057033087904.0,43708263600.0,79944113258.0,-1190.0144327531434
제이준코스메틱,025620,화학,2019,52618530161.0,44793521212.0,7825008949.0,-52012690009.0,-89255580230.0,-86529656744.0,-86529656744.0,53252793010.0,123890346430.0,70637553420.0,54861367047.0,68180973105.0,2456580315.0,13901371400.0,8286838.0,1533742403.0,-46648097148.0,20551657114.0,791971485.0,31369201850.0,15555951604.0,5284963469.0,28382321,3502549856.0,59837698958.0,10733417207.0,-21106641963.0,69028979383.0,18307540692.0,133117122.0,60067.0,1704840875507.0,13909658238.0,69103811017.0,123.4060405419275
제이준코스메틱,025620,화학,2020,30004265858.0,24138618428.0,5865647430.0,-12071037661.0,-22055627207.0,-18364670950.0,-18364670950.0,59827148007.0,87885496181.0,28058348174.0,17921325843.0,26871733072.0,1186615102.0,9055859401.0,428621432.0,1540914403.0,-68414439356.0,2209089995.0,8492877778.0,1667517838.0,10405434153.0,5741345847.0,36909430,-5024574706.0,17936685091.0,19295097264.0,-14228098945.0,69964170338.0,3987835864.0,4619633.0,33822.0,1248350741460.0,9484480833.0,26517433771.0,-136.1325467773412
제이준코스메틱,025620,화학,2021,14977797071.0,14261359086.0,716437985.0,-14611402282.0,-39805368541.0,-35926819948.0,-35926819948.0,60135928509.0,79881575028.0,19745646519.0,26690140764.0,19092193609.0,653452910.0,3955163120.0,23240000.0,8300987451.0,-106978857170.0,1668949313.0,7253452386.0,739018969.0,5333606490.0,3772882313.0,74422604,-3490206085.0,15327840267.0,-16308876149.0,26552889705.0,53191434264.0,2471493046.0,193301432.0,19883.0,1479744635332.0,3978403120.0,11444659068.0,-46.89712395712464
제이준코스메틱,025620,화학,2022,6246244503.0,5341717439.0,904527064.0,-10667657649.0,-21703261168.0,-19511265960.0,-19511265960.0,41581150535.0,48387026626.0,6805876091.0,22335941315.0,6418791460.0,387084631.0,2015798400.0,0.0,10504209355.0,-128007206397.0,875036523.0,160359167.0,470632439.0,1760082923.0,2436718471.0,3849138,-4981686167.0,11572184713.0,9429554903.0,-2285743067.0,26051085311.0,1593615040.0,23199876.0,6030.0,23210302140.0,2015798400.0,-3698333264.0,-1294.2342329633284
제일기획,030000,서비스업,2018,3477880993833.0,2395130442154.0,1082750551679.0,3477880993833.0,131868993213.0,190455474722.0,190455474722.0,892792830471.0,2172078163752.0,1279285333281.0,1801626035741.0,1165741411592.0,113543921689.0,14381273140.0,3209551427.0,367821461092.0,1142880791602.0,97103353487.0,158464613971.0,1177068861701.0,39751588481.0,575206006983.0,115041225,224014016081.0,901653924275.0,-87538962456.0,-96433885678.0,370452128011.0,19158257215.0,58794558111.0,22500.0,2588427562500.0,17590824567.0,911463872189.0,1947.2499191572413
제일기획,030000,서비스업,2019,3421672988229.0,2256743751011.0,1164929237218.0,3421672988229.0,139453304163.0,209814354719.0,209814354719.0,956815589452.0,2252767351901.0,1295951762449.0,1769877348729.0,1098230748081.0,197721014368.0,14059229501.0,0.0,408101219973.0,1195750335158.0,93540375923.0,161947920173.0,1082349568039.0,30723251381.0,527195776111.0,115041225,200015098571.0,959116203179.0,-24100408089.0,-135659279830.0,482890003172.0,26990973561.0,64130501707.0,24050.0,2766741461250.0,14059229501.0,887850542476.0,1738.6384626119898
제일기획,030000,서비스업,2020,2747921881024.0,1643465292786.0,1104456588238.0,2747921881024.0,158280183551.0,196897413312.0,196897413312.0,1015529269080.0,2242463952194.0,1226934683114.0,1742270281003.0,1063894707998.0,163039975116.0,14071391589.0,74120000.0,370170532923.0,1271602684236.0,82251984431.0,165570095244.0,1010194193352.0,37859343900.0,536766390948.0,115041225,219474826502.0,899539438372.0,-111415204129.0,-145404160489.0,500193671191.0,31528317833.0,73313028545.0,20600.0,2369849235000.0,14145511589.0,856764150191.0,1907.7928499283626
제일기획,030000,서비스업,2021,3325712307524.0,2046146430313.0,1279565877211.0,3325712307524.0,167599145195.0,259630284731.0,259630284731.0,1127267387165.0,2542111414363.0,1414844027198.0,2018598231188.0,1224222284836.0,190621742362.0,12757601552.0,0.0,504309067712.0,1345302741232.0,81891346003.0,167047704827.0,1157979829123.0,36283772231.0,535030189574.0,115041225,249513810057.0,1031386336439.0,32947491547.0,-148604494828.0,523513183175.0,21974246302.0,61778324168.0,22850.0,2628691991250.0,12757601552.0,910534959486.0,2168.9077985478684
제일기획,030000,서비스업,2022,4253367260000.0,2715017609823.0,1538349650177.0,4253367260000.0,195834422990.0,300435028812.0,300435028812.0,1221429565834.0,2751445128079.0,1530015562245.0,2193979019964.0,1335642465029.0,194373097216.0,13956749252.0,0.0,541109537570.0,1440647598093.0,80902407153.0,165824566187.0,1386450696832.0,56469921724.0,602103325705.0,115041225,184163142560.0,1226936888597.0,16405678836.0,-163263010178.0,557466108115.0,46443578820.0,78201728856.0,23050.0,2651700236250.0,13956749252.0,988906024675.0,1600.8447629099917
제일약품,271980,의약품,2018,627074758254.0,489477681150.0,137597077104.0,6355081784.0,-5012972608.0,-3394622965.0,-3394622965.0,182929044340.0,400897622406.0,217968578066.0,273355962276.0,194556097050.0,23412481016.0,12379582664.0,19906250000.0,2495340391.0,12022058586.0,119446191863.0,4359053352.0,155361902446.0,88446066327.0,144752774432.0,14704872,21453352448.0,131241995320.0,-10408469883.0,-24748433178.0,127541660130.0,1607368726.0,4315285669.0,46600.0,685247035200.0,32285832664.0,215473237675.0,1458.9282006670987
제일약품,271980,의약품,2019,671406874751.0,519624319898.0,151782554853.0,234015638.0,-10239416760.0,-554118577.0,-554118577.0,168855003678.0,400395839203.0,231540835525.0,264134194027.0,208519278385.0,23021557140.0,6000000000.0,13781250000.0,13515270803.0,-1179683301.0,120438216334.0,4323893842.0,141542725437.0,84071452348.0,149575962996.0,14704872,28957623942.0,151548539215.0,-1146054003.0,-16589014540.0,136261645176.0,1417512884.0,5068767409.0,36200.0,532316366400.0,19781250000.0,218025564722.0,1969.2537236638307
제일약품,271980,의약품,2020,691324836677.0,534633670984.0,156691165693.0,12904372878.0,6964801820.0,12551989779.0,12551989779.0,172479287758.0,409663297406.0,237184009648.0,277512817766.0,218058270105.0,19125739543.0,30419203301.0,7656250000.0,3893474166.0,2840808079.0,115547197919.0,4095368651.0,141253728878.0,109310619224.0,143363085873.0,14704872,-19046087112.0,143786792815.0,-5576976083.0,15133083910.0,132150479640.0,1107386774.0,6959837265.0,62600.0,920524987200.0,38075453301.0,233290535482.0,-1295.2229106108507
제일약품,271980,의약품,2021,700693229140.0,544716840462.0,155976388678.0,-10530151061.0,-14985617755.0,-13833971419.0,-13833971419.0,167347197882.0,426486418148.0,259139220266.0,284672326164.0,221943181309.0,37196038957.0,24165974749.0,1531250000.0,25963278892.0,-10413554349.0,125709642929.0,3762337883.0,129427701288.0,102457666265.0,153084038064.0,14704872,19100245506.0,166506539739.0,-8037159439.0,11068754818.0,141814091984.0,8366431115.0,3539618261.0,33850.0,497759917200.0,25697224749.0,233175941374.0,1298.90593444132
제일약품,271980,의약품,2022,722229924460.0,565431765661.0,156798158799.0,-13504334090.0,-15009013754.0,-13246645256.0,-13246645256.0,155597219785.0,456891539429.0,301294319644.0,291640787617.0,268657137216.0,32637182428.0,40575736001.0,0.0,31446233748.0,-20320910076.0,138402417405.0,9381751321.0,137807454203.0,99150809350.0,151641430638.0,14704872,-15146989615.0,170302492889.0,-12924122625.0,33617867514.0,165250751812.0,3242294505.0,-877046704.0,21000.0,308802312000.0,40575736001.0,269848085896.0,-1030.0660634788253
제일연마,001560,비금속광물,2018,82191790225.0,66373645713.0,15818144512.0,5415717277.0,5194682715.0,6660283305.0,6660283305.0,79311421534.0,101544124093.0,22232702559.0,53564024434.0,17772595491.0,4460107068.0,0.0,0.0,18748817460.0,80555857695.0,32897882594.0,1543072331.0,12179584672.0,20110019736.0,7161376391.0,10000000,5712098062.0,10402427235.0,4464090048.0,-5698888053.0,47980099659.0,1477025491.0,996762053.0,6210.0,62100000000.0,0.0,3483885099.0,571.2098062
