corp,stock_code,sector,year,ebitda_margin,ebitda_to_interest_expense,debt_ratio,dependence_on_net_borrowings,net_borrowings_to_ebitda,revenue,cogs,selling_general_administrative_expenses,ebit,ebit_margin,ebitda_to_sales_revenue,total_assets,return_on_assets,ebitda,financial_expenses,corporate_tax,operating_cash_flow,free_cash_flow,total_liabilities,total_equity,total_borrowings,net_borrowings,borrowing_dependency,total_borrowings_to_ebitda,debt_to_net_income_ratio,total_assets_leverage,current_liabilities,working_capital,current_liabilities_ratio,quick_assets,quick_ratio,cash_and_cash_equivalents,short_term_borrowings,days_sales_outstanding,market_capitalization,minimum_wage,us_kor_exchange_avg,ppi_year,kor_usa_ir_diff,kr_standard_yield,rank,count,rating,paywellfare,worklifebal,culture,opportunity,manager,recommend,ceo,potential,crb_index_avg
현대모비스,012330,운수장비,2021,7.660370977213088,1376.0858421603552,45.605811659509385,-1.9112675041635965,-30.801567173009463,41702184000000,36437646000000,3224426000000,3194542000000,7.660370977213088,7.660370977213088,51482537000000,4.5888841880500175,3194542000000,232147000000,594202000000,2841971000000,4795350000000,16125063000000,35357474000000,3172020000000,-983969000000,6.161351372408085,99.29498500880565,682.5498608661936,145.60581165950938,10076987000000,13475375000000,42.78546245170654,19277396000000,191.30118953214884,4155989000000,1584475000000,71.00510551197989,24068852423000,8720,1144.61,109.6,0.52,1,AA+,3544,3.37,3.37,3.96,3.13,2.87,2.44,2.38,2.34,2.29,222.12499233716474
현대모비스,012330,운수장비,2022,6.478235692924556,503.13572167084874,46.54897720121694,-1.524485360957623,-25.119371488592794,51906293000000,45919139000000,3960623000000,3362612000000,6.478235692924556,6.478235692924556,55406698000000,4.489067368714158,3362612000000,668331000000,749777000000,2422765000000,4026745000000,17599066000000,37807632000000,3243581000000,-844667000000,5.854131570879752,96.4601625165199,707.5729602724944,146.54897720121693,11476170000000,14183551000000,44.724453551151235,20392555000000,177.69477970437873,4088248000000,1781532000000,71.47410806238851,18904161347000,9160,1292.2,118.78,0.23,3.25,AA+,3544,3.37,3.37,3.96,3.13,2.87,2.44,2.38,2.34,2.29,304.6415576923077
현대미포조선,010620,운수장비,2018,4.890665890036053,91.9677461683098,49.480977780377685,-8.097131990427322,-238.64428489564088,2403016269000,2231500777000,100619243000,117523497000,4.890665890036053,4.890665890036053,3463733941000,3.48339208655172,117523497000,127787732000,-31276334000,521221198000,531886901000,1146560216000,2317173725000,0,-280463109000,0,0,950.2764840247478,149.48097778037769,1076380290000,724979683000,59.75375861202175,1641215913000,152.47547063501133,280463109000,0,10.14133619250998,2396528940000,7530,1100.58,103.48,-0.29,1.75,NULL,572,2.81,2.9,2.67,2.32,2.87,2.17,1.58,1.58,1.49,198.61355172413795
현대미포조선,010620,운수장비,2019,2.8576515536164444,56.2119050983258,43.614431728800675,-5.911022263040248,-233.55239505171116,2994100904000,2803137122000,98343287000,85560971000,2.8576515536164444,2.8576515536164444,3380628394000,1.8096657446461712,85560971000,152211477000,-2725973000,-71162914000,-147904839000,1026666920000,2353961474000,0,-199829697000,0,0,1678.1615583386952,143.61443172880067,1001576278000,743246381000,57.40275510715958,1578510264000,157.60260088747827,199829697000,0,13.233299396178266,1839335961450,8350,1166.11,103.5,-0.56,1.25,NULL,572,2.81,2.9,2.67,2.32,2.87,2.17,1.58,1.58,1.49,187.79354406130267
현대미포조선,010620,운수장비,2020,-0.721403366632043,-8.2678535259697,52.01932250796146,-14.802183857794507,2644.937537925123,2792011090000,2660579889000,94741300000,-20141662000,-0.721403366632043,-0.721403366632043,3599025550000,-0.340712224174124,-20141662000,243614161000,739214000,255918379000,173306426000,1231546541000,2367479009000,0,-532734379000,0,-0,-10043.340420083638,152.01932250796148,1191004672000,688233225000,63.37700372588857,1730676677000,145.31233316606168,532734379000,0,21.426574734701358,1917223152000,8590,1180.01,103.03,0.29,0.5,NULL,572,2.81,2.9,2.67,2.32,2.87,2.17,1.58,1.58,1.49,157.42230916030533
현대미포조선,010620,운수장비,2021,-7.26561709923972,-100.59663175065387,75.94349232679977,-10.323308282582087,190.85843123001825,2887212251000,3008237858000,96299817000,-209773787000,-7.26561709923972,-7.26561709923972,3878320283000,-4.128295404116319,-209773787000,208529633000,-740294000,63798760000,197131836000,1674021487000,2204298796000,0,-400370959000,0,-0,-1045.5542952436797,175.94349232679977,1612004353000,434693807000,78.76121572318216,1781164147000,110.4937554098528,400370959000,0,6.0092694203520125,2795950430000,8720,1144.61,109.6,0.52,1,NULL,572,2.81,2.9,2.67,2.32,2.87,2.17,1.58,1.58,1.49,222.12499233716474
현대미포조선,010620,운수장비,2022,-1.7016415461044172,-14.479256798858295,118.28366725198174,-10.322630834973177,774.9597874387428,3716860942000,3704006276000,121920787000,-63247650000,-1.7016415461044172,-1.7016415461044172,4748245499000,-0.9217462957468704,-63247650000,436815583000,-2185161000,202524824000,249792222000,2572981743000,2175263756000,0,-490143854000,0,-0,-5878.846740302582,218.28366725198177,2499086891000,225389195000,91.72724634441882,2431882538000,97.31084368286577,490143854000,0,8.546501616739796,3375111590500,9160,1292.2,118.78,0.23,3.25,NULL,572,2.81,2.9,2.67,2.32,2.87,2.17,1.58,1.58,1.49,304.6415576923077
현대백화점,069960,유통업,2018,21.387829360740326,2715.266527191975,44.717919396858164,-2.017773086998183,-35.405095635003136,1862205782000,350466053000,1155080675000,398285395000,21.387829360740326,21.387829360740326,6988562089000,4.112705308183461,398285395000,14668372000,97808307000,435324558000,569455037000,2159469660000,4829092429000,100000000000,-141013325000,1.4309095165284436,25.107624144741735,751.3316553461657,144.71791939685815,1293202919000,-34406424000,102.73327929785823,1144214094000,88.47908376860074,241013325000,0,126.1353849802406,0,7530,1100.58,103.48,-0.29,1.75,NULL,2320,3.12,3.5,2.8,2.73,2.62,2.49,1.56,1.6,1.38,198.61355172413795
현대백화점,069960,유통업,2019,15.39887370591285,1815.0318263826616,53.096119592315326,0.8964496087486874,20.18147617696296,2198949660000,572131434000,1334573495000,338613481000,15.39887370591285,15.39887370591285,7623094297000,3.187820529724191,338613481000,18656063000,140630162000,377485321000,879444051000,2643807874000,4979286423000,122000000000,68337199000,1.600399985187275,36.02928024002683,1087.9394786806904,153.09611959231532,1443427263000,-78110814000,105.72107763421519,1181638412000,81.86338461864011,53662801000,22000000000,102.42104288553837,0,8350,1166.11,103.5,-0.56,1.25,AA+,2320,3.12,3.5,2.8,2.73,2.62,2.49,1.56,1.6,1.38,187.79354406130267
현대백화점,069960,유통업,2020,6.463406042605077,415.5097636979854,73.02321323868526,7.699375066123848,456.28453904454125,2273151865000,844955068000,1292332806000,146923035000,6.463406042605077,6.463406042605077,8707032548000,1.2065729560656284,146923035000,35359707000,83454461000,259368187000,1344055407000,3674740993000,5032291555000,705000000000,670387093000,8.096903234408352,479.84306885574483,3497.8644798475493,173.02321323868526,2276222232000,-290309576000,114.61844634117686,1752246235000,76.98045517552085,34612907000,505000000000,95.18409828724752,0,8590,1180.01,103.03,0.29,0.5,AA+,2320,3.12,3.5,2.8,2.73,2.62,2.49,1.56,1.6,1.38,157.42230916030533
현대백화점,069960,유통업,2021,8.869620531925738,720.0561421570483,71.63863049831662,1.88837610850521,53.45309781898966,3572433182000,1232154240000,2075913754000,316861267000,8.869620531925738,8.869620531925738,8969196456000,2.6021163227378414,316861267000,44005078000,49025358000,500164435000,458049960000,3743568385000,5225628071000,216000000000,169372163000,2.4082424892756746,68.1686348240222,1604.0042966905994,171.63863049831662,1978464235000,-33130558000,101.7030784174308,1580347002000,79.8774612167806,46627837000,116000000000,79.39138341874242,0,8720,1144.61,109.6,0.52,1,AA+,2320,3.12,3.5,2.8,2.73,2.62,2.49,1.56,1.6,1.38,222.12499233716474
현대백화점,069960,유통업,2022,4.920332709251593,271.23231423109246,89.55256841831697,8.369680757921152,409.44885011774784,5014123629000,1676674976000,3016519919000,246711565000,4.920332709251593,4.920332709251593,12069249655000,1.5413251139679072,246711565000,90959503000,112154441000,489391894000,1622547820000,5702018783000,6367230872000,1205160922000,1010157666000,9.985383983674003,488.48983710998715,3065.166835803972,189.55256841831695,3660251198000,-544703199000,117.48338331410184,2408911318000,65.81273217849788,195003256000,1037037073000,82.13865618669212,0,9160,1292.2,118.78,0.23,3.25,AA+,2320,3.12,3.5,2.8,2.73,2.62,2.49,1.56,1.6,1.38,304.6415576923077
현대비앤지스틸,004560,철강금속,2018,3.857598308275185,467.8032804102713,58.528273810770195,-8.040532161603128,-177.12170311724432,712681664626,644302750946,27447364208,27492395838,3.857598308275185,3.857598308275185,605619115219,3.2100965822338496,27492395838,5876913863,9262335732,8575534575,36186245672,223593183402,382025931817,0,-48694999736,0,0,1150.1139883791138,158.5282738107702,143598188369,214506551342,40.0994939315485,190445687458,132.624018186509,48694999736,0,67.88993320874312,134201417900,7530,1100.58,103.48,-0.29,1.75,NULL,155,3,3.26,2.93,2.45,2.93,2.27,1.26,1.29,1.09,198.61355172413795
현대비앤지스틸,004560,철강금속,2019,3.885355892815,539.80469034844,51.0365650235663,-7.595388527640906,-162.26424216843242,733254620862,659811067708,30274058267,28489551621,3.885355892815,3.885355892815,608637133792,3.577744418309138,28489551621,5277751774,7153082076,35559460371,71871540534,205663765259,402973368533,0,-46228355035,0,0,944.4740370351925,151.0365650235663,92118754966,273084045050,25.224000188926304,223429644454,242.54522820729107,46228355035,0,72.51414790984583,135860087110,8350,1166.11,103.5,-0.56,1.25,NULL,155,3,3.26,2.93,2.45,2.93,2.27,1.26,1.29,1.09,187.79354406130267
현대비앤지스틸,004560,철강금속,2020,4.562202072171702,414.3498785449319,51.34512454495271,-6.115544516066292,-127.79214714225657,680242922739,609934621614,27576482502,31034056717,4.562202072171702,4.562202072171702,648496422842,3.638961869454993,31034056717,7489819190,4225604035,52631491490,112746455411,220007943420,428488479422,0,-39659087424,0,0,932.2948209617086,151.34512454495274,118656162791,287014612330,29.249374139807895,264347357908,222.784347386675,39659087424,0,80.10384348408297,148827864570,8590,1180.01,103.03,0.29,0.5,A,155,3,3.26,2.93,2.45,2.93,2.27,1.26,1.29,1.09,157.42230916030533
현대비앤지스틸,004560,철강금속,2021,11.319598474719752,1377.5128189767388,54.45074390424137,-6.057758490923225,-48.07768588714664,855704014920,720882376926,34123315553,96862258621,11.319598474719752,11.319598474719752,768751882611,9.078669656190751,96862258621,7031677476,16076154024,18435993133,47803900770,271019166550,497732716061,0,-46569132443,0,0,388.3216454579067,154.4507439042414,186144474151,332610463191,35.88293060009574,308401033957,165.67831807181435,46569132443,0,67.20585199585801,248046440950,8720,1144.61,109.6,0.52,1,A,155,3,3.26,2.93,2.45,2.93,2.27,1.26,1.29,1.09,222.12499233716474
현대비앤지스틸,004560,철강금속,2022,2.5795941035687173,191.43934049615783,63.452511992830885,-6.236800409333249,-161.8886127942897,1281157155278,1200455281765,34713830383,33048654435,2.5795941035687173,2.5795941035687173,857843841402,3.03698426982019,33048654435,17263251299,22223559150,-49052610344,-16604111524,333016274702,524827566700,0,-53502008212,0,0,1278.2466936166627,163.4525119928309,146256967402,366198368531,28.54043214043576,289259141638,197.77460641785774,53502008212,0,54.77707857620088,156065693850,9160,1292.2,118.78,0.23,3.25,A,155,3,3.26,2.93,2.45,2.93,2.27,1.26,1.29,1.09,304.6415576923077
현대엘리베이터,017800,기계,2018,1.0309045430038775,18.41091355030174,155.02770985658648,2.0985658818355977,257.52737621034873,1877217928889,1503999347870,230150939888,19352324911,1.0309045430038775,1.0309045430038775,2374837740877,0.0614052809966493,19352324911,105113333231,-1233047004,172319407223,308759407223,1443630013602,931207727275,387989624684,49837534579,16.337521423283423,2004.8734530261213,98995.67869682,255.02770985658648,745007898368,156096162833,82.67723234706615,838499429136,112.54906571766566,338152090105,105882815174,49.53176908497768,1937986703494,7530,1100.58,103.48,-0.29,1.75,A,397.84,2.75,2.67,2.97,2.64,2.64,2.12,1.12,1.13,1.01,198.61355172413795
현대엘리베이터,017800,기계,2019,4.745577706578951,312.09812620514396,168.69732748703765,8.606676355081731,246.75686239438645,1872538463037,1495344039589,240991039702,88862767849,4.745577706578951,4.745577706578951,2547731188376,1.7109580312429256,88862767849,28472701496,6711621356,110123640819,457693640819,1599552353773,948178834603,480209521905,219274977781,18.848516048158906,540.3945133928258,3669.488229370208,268.6973274870377,934648044762,51331743098,94.79383414041256,940792366052,100.65739412011123,260934544124,264865856030,47.247556500644144,1238929663700,8350,1166.11,103.5,-0.56,1.25,A,397.84,2.75,2.67,2.97,2.64,2.64,2.12,1.12,1.13,1.01,187.79354406130267
현대엘리베이터,017800,기계,2020,7.768926294721759,487.4485530674703,156.1221626108709,2.021569129966832,37.523640630015834,1821184670810,1421500323592,249666940413,141486494766,7.768926294721759,7.768926294721759,2626221534995,3.728974779661399,141486494766,29025933891,438651791,159184635610,101554635610,1600843056138,1025378478857,490286668499,53090883836,18.668899861105338,346.52541877574214,1634.6619445268364,256.12216261087093,929841614933,262459763400,77.98712907914653,1141581720980,122.77163149578512,437195784663,143459032383,47.87792764456659,1620363082700,8590,1180.01,103.03,0.29,0.5,A,397.84,2.75,2.67,2.97,2.64,2.64,2.12,1.12,1.13,1.01,157.42230916030533
현대엘리베이터,017800,기계,2021,8.13353483956528,595.7953063889066,162.9280109163471,8.010238005106576,149.08625892704254,1973426415772,1602432537859,241992098372,160509325060,8.13353483956528,8.13353483956528,2987393730479,3.760704059621436,160509325060,26940347354,6118156495,141194241116,421824241116,1851191573825,1136202156654,601174546514,239297347961,20.12371320125946,374.5418194795068,1647.744006722888,262.9280109163471,1082405519703,49079546296,95.66237789867186,1070924086244,98.93926691521766,361877198553,176410238355,47.51005530983137,1681585869200,8720,1144.61,109.6,0.52,1,A,397.84,2.75,2.67,2.97,2.64,2.64,2.12,1.12,1.13,1.01,222.12499233716474
현대엘리베이터,017800,기계,2022,5.170986111240143,276.36189876280326,158.364331171059,16.47477905475058,451.0454106306939,2129301101267,1813874761157,272410243488,110105864213,5.170986111240143,5.170986111240143,3014471063421,2.5952295669150396,110105864213,39841188205,24480668016,12288109953,167618109953,1847719039348,1166752024073,680025008175,496627447368,22.55868422247409,617.6101636689308,2361.8321724624425,258.364331171059,1222898677886,-126589257338,111.54685483544628,1020261169637,83.42973854552731,183397560807,398847547049,48.79238599944603,1155069905300,9160,1292.2,118.78,0.23,3.25,A,397.84,2.75,2.67,2.97,2.64,2.64,2.12,1.12,1.13,1.01,304.6415576923077
현대오토에버,307950,서비스업,2018,5.269885505193363,39474.79650785441,83.58999286922126,-28.355341348747658,-313.07884485497135,1424858710213,1279323282648,75357005128,75088422639,5.269885505193363,5.269885505193363,829071190950,6.661482774201321,75088422639,190218644,20010211685,45593036204,72197503316,377482747597,451588443353,5075705639,-235085966218,0.6122158982733376,6.759638118118813,683.4934767374579,183.58999286922128,367984814924,321518789460,53.369527379448044,688925873016,187.2158429032687,240161671857,1965857508,94.70073414449195,991316160000,7530,1100.58,103.48,-0.29,1.75,NULL,1783,3.28,3.3,3.64,3.28,2.72,2.38,2.19,2.06,2.05,198.61355172413795
현대오토에버,307950,서비스업,2019,5.303115230653418,2113.5766622370033,99.35436397160862,-6.101358132280539,-75.15109526562311,1571817874618,1408162395796,83443143580,83355313107,5.303115230653418,5.303115230653418,1026696505989,5.539369427016374,83355313107,3943803629,20817028964,80202344907,308364296892,511685705355,515010800634,3220267708,-62642430762,0.31365332298447524,3.863302275484547,899.70652625131,199.35436397160862,398793805871,340258653243,53.96014869486896,734212275888,184.1082446815886,65862698470,2123971260,83.69664486592133,1058400000000,8350,1166.11,103.5,-0.56,1.25,NULL,1783,3.28,3.3,3.64,3.28,2.72,2.38,2.19,2.06,2.05,187.79354406130267
현대오토에버,307950,서비스업,2020,5.401641640723713,2117.7907612555578,91.51190495479452,-8.638284672995324,-110.2256295781238,1562592548507,1392222339833,83556213874,84405649775,5.401641640723713,5.401641640723713,1077027006934,5.643872648007327,84405649775,3985551893,31749671818,115616622185,146905469456,514645776802,562381230132,2072548652,-93036658864,0.1924323752939099,2.4554619951683203,846.6513676167693,191.51190495479452,417384036610,379895596398,52.351022066784935,792884932250,189.96532274924178,95109207516,1419610132,85.41574963499328,2593500000000,8590,1180.01,103.03,0.29,0.5,AA-,1783,3.28,3.3,3.64,3.28,2.72,2.38,2.19,2.06,2.05,157.42230916030533
현대오토에버,307950,서비스업,2021,4.700639948679156,1836.9587037077893,70.5252528430451,-5.9485793185412374,-143.40243019439706,2070382112277,1841144193288,133131641851,97321208660,4.700639948679156,4.700639948679156,2346122844458,3.0419640774388967,97321208660,5297952995,35720939250,219887129680,342737562213,970301489355,1375821355103,733968823,-139560978313,0.03128433043196257,0.7541715039361905,1359.570925283355,170.52525284304508,721374123011,749678167886,49.03796605157587,1467673654900,203.45526795083276,140294947136,424304273,96.7276527347438,3784509516000,8720,1144.61,109.6,0.52,1,AA-,1783,3.28,3.3,3.64,3.28,2.72,2.38,2.19,2.06,2.05,222.12499233716474
