corp,stock_code,sector,year,ebitda_margin,ebitda_to_interest_expense,debt_ratio,dependence_on_net_borrowings,net_borrowings_to_ebitda,revenue,cogs,selling_general_administrative_expenses,ebit,ebit_margin,ebitda_to_sales_revenue,total_assets,roa,ebitda,financial_expenses,corporate_tax,operating_cash_flow,free_cash_flow,total_liabilities,total_equity,total_borrowings,net_borrowings,borrowing_dependency,total_borrowings_to_ebitda,debt_to_net_income_ratio,total_assets_leverage,current_liabilities,working_capital,current_liabilities_ratio,quick_assets,quick_ratio,cash_and_cash_equivalents,short_term_borrowings,days_sales_outstanding,average_accounts_receivable_per_sales_turnover,market_capitalization,minimum_wag,uskor_exchange_average,PPI_year,kor_usa_ir_diff,kr_standard_yield,rank,count,rating,paywellfare,worklifebal,culture,opportunity,manager,recommend,ceo,potential,crb_index_avg,gross_profit_margin,operating_profit_margin,net_profit_margin,return_on_equity,return_on_assets,return_on_invested_capital,current_ratio,non_current_debt_ratio,equity_ratio,interest_coverage_ratio,debt_to_equity_ratio,net_debt_ratio,retention_ratio,earnings_per_share,book_value_per_share,price_earnings_ratio,price_to_book_ratio,price_cash_flow_ratio,enterprise_value_to_ebitda,operating_income,net_income,fixed_assets,total_asset_turnover,net_working_capital_turnover,fixed_asset_turnover,accounts_receivable_turnover,inventory_turnover,accounts_payable_turnover
한국전자홀딩스,006200,기타금융,2020,-15.975785097701408,-1.044553282210325,0.4966642473514588,0.2678566355562121,-0.3448309282683778,221480449265.0,181284213801.0,40392027147.0,-35383240608.0,-15.975785097701408,-0.1597578509770141,412243672684.0,-8.441497110781643,-35383240608.0,33874040904.0,259109426.0,18284001041.0,44771066563.0,204746693419.0,207496979265.0,55579442754.0,12201235704.0,0.2678566355562121,-1.5707844108951887,-5.883603830381101,1.9867454174237036,95565685511.0,95686835460.0,0.4996832722821511,143972858361.0,1.506532994465133,43378207050.0,55269389502.0,55.00806006368022,0.15070701387309648,43854538432.0,8590,1180.01,103.03,0.29,0.5,,120.0,2.31,2.11,2.19,1.81,2.77,1.72,2.18,2.18,2.17,157.42230916030533,18.14888654840385,-0.08840133910227735,-15.712239086783939,-16.771105701040867,-8.441497110781643,-0.0004749416327611693,2.001267713911664,0.2648458063580548,0.5033357526485411,-1.044553282210325,0.9867454174237036,0.02959714487444104,0.40214171915161123,-743.5300429227648,4433.3990625115375,-1.2602046264556013,0.2113502499522761,2.3985197951838164,-1.5842464729848975,-195791683.0,-34799537719.0,102879877552.0,0.5372561519816774,2.31463866685805,2.1528063070745205,6.635391242255349,3.834295842937277,5.2160783814219265
한국전자홀딩스,006200,기타금융,2021,8.639840125999864,1.8346090587106227,0.3315771092696192,0.20448590873556194,0.9498668904169622,331176392129.0,250889727265.0,41779283572.0,28613110815.0,8.639840125999864,0.08639840125999865,463627852404.0,6.293313381779965,28613110815.0,15596298666.0,388773919.0,34548439820.0,68598533532.0,153728383077.0,309899469327.0,63370074602.0,27178646595.0,0.20448590873556194,2.2147216012870286,5.268720770041135,1.496058878096331,112706134841.0,117788109634.0,0.4889759182391402,167711161726.0,1.48803933310816,36191428007.0,58931458351.0,59.430598925642784,0.1628235587003912,102030836480.0,8720,1144.61,109.6,0.52,1.0,,120.0,2.31,2.11,2.19,1.81,2.77,1.72,2.18,2.18,2.17,222.12499233716474,24.242870800019674,11.627453588841739,8.810275844068844,9.415167357454363,6.293313381779965,0.08305666083763473,2.045090489529868,0.08848098323535075,0.6684228907303807,1.8346090587106227,0.49605887809633115,0.05862168645406756,0.3078641183712696,623.4102278317418,6621.339846265857,3.4968948257107857,0.3292385001548325,2.953269004666735,4.5157439856998645,38507381292.0,29177553677.0,115486002291.0,0.7143151353219752,2.8116283821691,2.8676756105428813,6.14161739235833,3.9961358423260305,5.245720585519394
한국전자홀딩스,006200,기타금융,2022,9.84525066564698,10.469113817521128,0.26384197472567,0.1276480404237392,0.9084118827300373,323979889281.0,251985661288.0,41964380222.0,31896632206.0,9.84525066564698,0.09845250665646979,469100261248.0,6.660260160350359,31896632206.0,3046736597.0,1652195627.0,4010039742.0,10122167729.0,123768339272.0,345331921976.0,44080943136.0,28975279715.0,0.1276480404237392,1.3819936490883837,3.9614364660462558,1.3584039916257777,94444592137.0,108772508816.0,0.4647472663181192,95578305142.0,1.0120040012810416,15105663421.0,43846228512.0,44.62997388873103,0.12227390106501652,46803136000.0,9160,1292.2,118.78,0.23,3.25,,120.0,2.31,2.11,2.19,1.81,2.77,1.72,2.18,2.18,2.17,304.6415576923077,22.221820049625578,9.269046865113896,9.643591730751384,9.04732398708607,6.660260160350359,0.06401584107224377,2.1517071158316416,0.06251061778773423,0.73615802527433,10.469113817521128,0.35840399162577763,0.06176777569450466,1.3783442270444277,667.5471022283635,7378.392806328191,1.4980216327235385,0.1355308705091351,11.671489314631337,2.375749741402025,30029847771.0,31243297812.0,147040468916.0,0.6906410335800709,2.978508933990349,2.2033382487788473,8.178360151184442,2.3410301034067187,5.793550416314719
한국카본,017960,기계,2018,2.592923155884167,1.0135735679089057,0.15664923994640784,0.04364480662780436,-2.57657644337631,226695049819.0,201031588238.0,19489783766.0,5878028440.0,2.592923155884167,0.02592923155884167,360113097978.0,-0.827143575927908,5878028440.0,5799311097.0,-1407164516.0,42776647080.0,155625333152.0,56411443093.0,303701654885.0,13255000000.0,-15145189612.0,0.04364480662780436,2.255007803262687,-18.938579045442655,1.1857462486148151,46640745771.0,142627845308.0,0.24642623218731696,132872761668.0,2.8488558549296785,28400189612.0,8344000000.0,30.045087853233497,0.08231530918694109,309483729280.0,7530,1100.58,103.48,-0.29,1.75,,346.0,2.23,1.78,2.91,2.13,2.31,1.63,0.96,0.98,0.99,198.61355172413795,11.320697827981009,2.723340372861801,-1.3139468013872573,-0.9807823922223603,-0.827143575927908,0.0171437191528567,4.058009535445342,0.02477351935292567,0.8433507600535921,1.0135735679089057,0.18574624861481515,-0.04205675854901909,-73.38390828345462,-67.75707606672924,6908.4719101857145,-103.90058734333212,1.0190386660790156,7.234875812057217,50.074364673880346,6173677815.0,-2978652356.0,106757648355.0,0.6295107039756972,1.5894164938792963,2.123454884142572,12.148408478050701,3.564653456427202,10.483778926480984
한국카본,017960,기계,2019,8.716317625859803,5.421396291582546,0.21346374665608814,0.054076262229767635,-0.9968945806555936,273402502535.0,224569689119.0,23546146162.0,23830630518.0,8.716317625859803,0.08716317625859803,397589485374.0,4.452250450825827,23830630518.0,4395662895.0,2672641998.0,-421619853.0,-14843193579.0,84870941179.0,312718544195.0,16910650000.0,-23756626417.0,0.054076262229767635,0.7096182363797244,4.7945134491814985,1.2713972124597688,66685646846.0,153895730549.0,0.30231766449886893,133387497436.0,2.000242986980953,40667276417.0,7785000000.0,39.8196503205976,0.10909493238519892,344212727310.0,8350,1166.11,103.5,-0.56,1.25,,346.0,2.23,1.78,2.91,2.13,2.31,1.63,0.96,0.98,0.99,187.79354406130267,17.861143538636266,9.248879223687021,6.474585817931164,5.660578812352704,4.452250450825827,0.06359993959652535,3.3077789273664533,0.04571456766745919,0.7865362533439119,5.421396291582546,0.2713972124597688,-0.059751646587567285,12.853279359325294,402.6700371651926,7113.584149494969,19.445201473453057,1.1007109546255798,-816.4054061040623,13.447235508559027,25286667254.0,17701679655.0,132896721034.0,0.6876502337022792,1.7765437777882302,2.0572554417279663,9.16632861065572,2.575521231818063,7.660857640165159
한국카본,017960,기계,2020,17.971806921805772,6.345704486160585,0.20444210299485474,0.06423274520971829,-0.5591361092046363,411665264149.0,307175186525.0,28762388124.0,73983686437.0,17.971806921805772,0.17971806921805772,478319470904.0,11.996059041576466,73983686437.0,11658860982.0,7360456913.0,69432784322.0,134813486019.0,97788638535.0,380530832369.0,24442540000.0,-41366950579.0,0.06423274520971829,0.3303774274726602,1.70424388781591,1.2569795407279234,75327765224.0,180897999379.0,0.293989815351762,163530239459.0,2.1709158498558248,65809490579.0,7330000000.0,23.97147941548998,0.06567528606983557,591272181650.0,8590,1180.01,103.03,0.29,0.5,,346.0,2.23,1.78,2.91,2.13,2.31,1.63,0.96,0.98,0.99,157.42230916030533,25.38229156642674,18.395452833880775,13.938384200477941,15.078800784625837,11.996059041576466,0.15832031540944472,3.401478377077414,0.04694615351652041,0.7955578970051452,6.345704486160585,0.25697954072792334,-0.08648393614589538,4.855607088459834,1305.2433591396073,8656.148309024797,10.304591788052456,1.5538088673893435,8.515749259138575,7.432790356280311,75727689500.0,57379486137.0,157503503411.0,0.8606491878136868,2.275676157625816,2.6136895702870406,15.226427775840271,3.3138081482122423,11.507305532657545
한국카본,017960,기계,2021,7.737318716915843,3.690896654952769,0.21943466985183818,0.024110818691316947,-1.393850758732396,367827134273.0,306977510763.0,28117267963.0,28459957706.0,7.737318716915843,0.07737318716915843,498355905299.0,2.879189287300855,28459957706.0,7710851960.0,20508870528.0,25507209159.0,58871430511.0,109356563548.0,388999341751.0,9379092600.0,-39668933642.0,0.024110818691316947,0.329553989394112,7.621404775979525,1.281122747035391,93991127594.0,153800739448.0,0.3793148206033283,156978320997.0,1.6701397782466954,49048026242.0,7098000000.0,34.19210443905303,0.093676998463159,472578137750.0,8720,1144.61,109.6,0.52,1.0,,346.0,2.23,1.78,2.91,2.13,2.31,1.63,0.96,0.98,0.99,222.12499233716474,16.542994749494916,8.898842009493015,3.900911189262756,3.688594888981741,2.879189287300855,0.06568068161520325,2.636332528239804,0.030820051675287775,0.7805653301481618,3.690896654952769,0.28112274703539103,-0.07959960586440672,19.842632982742337,326.395877077367,8848.786242488954,32.93546504403878,1.2148558802767824,18.5272381154743,15.211168216765586,32732355547.0,14348609838.0,186933163694.0,0.7380812193894115,2.391582352550147,1.967693302805885,10.674979092047627,3.380305297305385,11.107332166381745
한국카본,017960,기계,2022,7.826261043934206,1.4210557020525671,0.3095086119903249,0.14912491810485753,0.23165107885394215,369270866021.0,313197560069.0,31275246885.0,28900101934.0,7.826261043934206,0.07826261043934206,585333635410.0,3.461422688755647,28900101934.0,20337064826.0,15495129292.0,-7798849185.0,3726117052.0,181165801047.0,404167834363.0,60271495200.0,6694739792.0,0.14912491810485753,2.085511509185807,8.941658959934497,1.4482439858989062,156336842968.0,132826701247.0,0.5406519808449983,132895319325.0,0.8500575859281093,53576755408.0,44318000000.0,38.81809055384515,0.1063509330242333,485766364850.0,9160,1292.2,118.78,0.23,3.25,,346.0,2.23,1.78,2.91,2.13,2.31,1.63,0.96,0.98,0.99,304.6415576923077,15.184871353704676,6.715411733995219,5.486723466521128,5.012984591644388,3.461422688755647,0.042365682692452944,1.8496186741738656,0.04240736321536175,0.6904913880096751,1.4210557020525671,0.4482439858989061,0.011437476657753718,14.80425779356123,460.88540424815704,9193.832452953438,23.97559110821893,1.2018926880106766,-62.28692892078282,17.04011652853847,24798059067.0,20260871261.0,214718335075.0,0.6308724523618778,2.78009513564834,1.719791958576875,9.402832411184756,2.0042306123939486,8.379607348259071
한국콜마,161890,화학,2018,3.1167820311296324,0.8678365180518117,0.6296102586968316,0.0,-2.0601192672990924,1191558587738.0,891045892161.0,227722945093.0,37138283953.0,3.1167820311296324,0.031167820311296324,2186418082309.0,1.6833638900448138,37138283953.0,42794101401.0,23878849892.0,109800014498.0,-550041769465.0,1376591254422.0,809826827887.0,0.0,-76509294326.0,0.0,0.0,37.40191068730068,2.699858793285228,517320215188.0,37860466786.0,0.9318051437752061,378350862051.0,0.7313668612650349,76509294326.0,0.0,61.87004888131858,0.16950698323648927,1575442209000.0,7530,1100.58,103.48,-0.29,1.75,A-,1382.0,2.7,2.7,2.5,2.4,2.93,2.17,1.2,1.23,1.21,198.61355172413795,25.220135935361725,6.076349100923943,3.0888428703174076,4.5448448008363185,1.6833638900448138,0.033115011314092974,1.0731857477717957,0.393003994152186,0.3703897413031684,0.8678365180518117,1.6998587932852283,-0.034992984619483754,5.793783620325927,1647.0161490077862,36239.21654496785,42.80468047776665,1.9454062952083764,14.348287804904583,40.360855568096795,72403259533.0,36805372483.0,1571978008149.0,0.5449820404337474,31.472369172654076,0.7579995277039894,5.899461962607408,5.039002429279197,5.6444474159256455
한국콜마,161890,화학,2019,3.2808697947999406,0.7448741185454255,0.6467651686845202,0.0,-2.6219123552161485,1378886357566.0,982756834914.0,295474641747.0,45239466010.0,3.2808697947999406,0.032808697947999406,2400309459227.0,1.40140225568385,45239466010.0,60734377640.0,24880545982.0,232428211737.0,-575330887266.0,1552436552292.0,847872906935.0,0.0,-118613914875.0,0.0,0.0,46.15128640341132,2.8309778972699426,707420208614.0,-61399748578.0,1.0950430402383518,485357285336.0,0.6860947417475214,118613914875.0,0.0,59.68756039713419,0.1635275627318745,1081135755000.0,8350,1166.11,103.5,-0.56,1.25,A-,1382.0,2.7,2.7,2.5,2.4,2.93,2.17,1.2,1.23,1.21,187.79354406130267,28.728221182146214,7.240061873352863,2.4395042216805694,3.96733881102522,1.40140225568385,0.04159139775383385,0.9132061145124815,0.3520447500757384,0.35323483131547984,0.7448741185454255,1.8309778972699426,-0.04941609275380627,6.907240841677729,1470.1160912592795,37055.47121848611,32.14031890469708,1.275115345893323,4.651482481065336,21.276153876622647,99832225451.0,33637990905.0,1605382717640.0,0.5744619104280242,-22.457524493187673,0.8589144148711393,6.115177058191926,6.116876731392013,5.454299116641005
한국콜마,161890,화학,2020,16.76421018579652,4.2946251207430475,0.5986334144250596,0.2997625123803389,-0.3502823449743791,1322081317656.0,895784180622.0,304594637970.0,221636490919.0,16.76421018579652,0.16764210185796521,2489599417108.0,6.449480980820561,221636490919.0,51607878380.0,29252500505.0,188655787813.0,-815198770350.0,1490357399614.0,999242017494.0,299535297640.0,-77635349771.0,0.2997625123803389,1.3514710343860712,9.281885103704827,2.491487921366306,686826033067.0,88402904857.0,0.8859654219129954,626636645580.0,0.9123658909400592,377170647411.0,0.0,60.40871685501012,0.1655033338493428,1164652062000.0,8590,1180.01,103.03,0.29,0.5,A-,1382.0,2.7,2.7,2.5,2.4,2.93,2.17,1.2,1.23,1.21,157.42230916030533,32.2443961154983,9.203603834424683,12.144959524099308,16.068803962796142,6.449480980820561,0.04887498205930111,1.128712222019657,0.32275528385221436,0.4013665855749405,4.2946251207430475,1.491487921366306,-0.031183872087013804,2.381595473566897,7017.393373287567,43670.912841645404,7.253405544251818,1.1655355175324111,6.173423436944486,4.904502447777269,121679126846.0,160566240905.0,1567133148764.0,0.5310417847027668,14.955179581424284,0.8436304973184489,6.042174358314117,6.0284700268854206,5.6989121796966975
한국콜마,161890,화학,2021,4.194749581731629,1.9603172875718258,0.4783038057127254,0.18347439660698864,0.8750029359650997,1586332710248.0,1158199757815.0,342472066611.0,66542684728.0,4.194749581731629,0.04194749581731629,2606037352397.0,1.6705375640513065,66542684728.0,33944854310.0,83704562981.0,107079730129.0,-830248404941.0,1246477583481.0,1359559768916.0,249444408253.0,58225044504.0,0.18347439660698864,3.748637574101938,28.631730049384004,1.9168244103566243,888573082391.0,-5696652796.0,1.006452378390726,672705726242.0,0.7570629130829201,191219363749.0,0.0,52.39460553654355,0.14354686448368095,920967495000.0,8720,1144.61,109.6,0.52,1.0,A,1382.0,2.7,2.7,2.5,2.4,2.93,2.17,1.2,1.23,1.21,222.12499233716474,26.988849795959112,5.312098303629256,2.744369615765785,3.2021271811912366,1.6705375640513065,0.032335512349234666,0.9935889878853057,0.13733667353647253,0.5216961942872745,1.9603172875718258,0.9168244103566242,0.022342367599008258,9.252457702570801,1902.6480673199546,59418.254168535015,21.15472676809623,0.6774012559479478,8.600764065155015,14.715254479234632,84267552991.0,43534832905.0,1572410143208.0,0.6087144947438728,-278.46750838700757,1.0088542846789295,6.966366026850307,5.510757395476299,5.825256440207966
한국콜마,161890,화학,2022,0.9097662043244356,0.28504164787805447,0.4990391876687924,0.20382015654561234,4.679852362137008,1865731523035.0,1396896251544.0,392241779624.0,16973794860.0,0.9097662043244356,0.009097662043244355,2933309479342.0,-0.13980811475507648,16973794860.0,59548472956.0,33142673520.0,148574101210.0,-941451422384.0,1463836379752.0,1469473099590.0,299508237198.0,79434853970.0,0.20382015654561234,17.645331504731054,-356.9457957022284,1.9961641217933335,868139417222.0,-51843225358.0,1.0635103114221527,576891367360.0,0.6645146573415843,220073383228.0,0.0,51.98650741335814,0.14242878743385792,974738268000.0,9160,1292.2,118.78,0.23,3.25,A,1382.0,2.7,2.7,2.5,2.4,2.93,2.17,1.2,1.23,1.21,304.6415576923077,25.12876401039427,3.927705593074513,-0.21980679601365494,-0.27907994260964886,-0.13980811475507648,0.02498217180903744,0.9402823736262367,0.20308016140991259,0.5009608123312076,0.28504164787805447,0.9961641217933335,0.027080284071430073,-93.55749921341896,-179.23047163651526,64221.910740180356,-237.68279808131103,0.6633250164783304,6.560620323876432,62.10591860363746,73280441382.0,-4101004683.0,1910653838610.0,0.6360500097840072,-35.98795233420207,0.9764885115936642,7.02105254153334,5.834870932271712,6.594619425130124
한국콜마홀딩스,024720,기타금융,2018,19.437355577286493,5.846510419326721,0.43928652108221666,0.37319655510569466,1.215748193774114,483253404999.0,378877987578.0,33157375863.0,93931682669.0,19.437355577286493,0.19437355577286491,879300730103.0,9.929410874908827,93931682669.0,16066281582.0,27044760805.0,65884028395.0,-276682925812.0,386264958712.0,493035771391.0,183999251427.0,114197273543.0,0.37319655510569466,1.9588625072903623,4.424094506878286,1.783442056592024,216934404903.0,13182192619.0,0.9427151593542064,178259646566.0,0.8217214168757924,69801977884.0,111335637295.0,41.11635064245666,0.11264753600673057,530096445300.0,7530,1100.58,103.48,-0.29,1.75,,498.0,2.87,2.89,2.89,2.41,2.99,2.11,2.76,2.76,2.76,198.61355172413795,21.59848566844883,17.618306790239004,18.066997855541373,17.708528951494607,9.929410874908827,0.09682815509208857,1.060765799804297,0.19257410805193448,0.5607134789177833,5.846510419326721,0.7834420565920239,0.12987282920784463,1.9376337456246393,4867.024237517368,27484.06855729589,6.071471716169884,1.0751683266397503,8.04590214371636,6.859173609328244,85141067467.0,87309382318.0,168564912855.0,0.5495883131387738,36.65956180176493,2.866868299067054,8.877246990473463,7.306214125459737,4.7416594745815885
한국콜마홀딩스,024720,기타금융,2019,14.129396313064257,3.1923783830377666,0.4499414243233991,0.4725142592642924,2.5655541551020113,499538615091.0,397422771914.0,26043889966.0,70581790663.0,14.129396313064257,0.14129396313064257,1091947071919.0,6.511489525315958,70581790663.0,22109468927.0,18994809245.0,105096087258.0,-35774624020.0,491312220825.0,600634851094.0,283808531753.0,181081406310.0,0.4725142592642924,4.020987978444369,6.909961577517342,1.8179882002020378,349397574799.0,-42345954905.0,1.1379115176777723,235304570967.0,0.6734579400053508,102727125443.0,191097730345.0,41.948762897754484,0.11492811752809448,404523683300.0,8350,1166.11,103.5,-0.56,1.25,,498.0,2.87,2.89,2.89,2.41,2.99,2.11,2.76,2.76,2.76,187.79354406130267,20.442031925479426,16.392343179332187,14.233538121381764,11.837811122763581,6.511489525315958,0.07499089122982168,0.8788029512529942,0.12996476631106085,0.5500585756766009,3.1923783830377666,0.8179882002020378,0.16583350142765207,2.90037560889686,3963.55170136339,33482.13331214296,5.689341706390056,0.6734935253310694,3.849084146272128,8.296829594562592,81886084099.0,71102019210.0,262368030249.0,0.4574751175559318,-11.796607638478758,1.9039614491785206,8.701090921075492,5.539221164599581,3.7404919791121847
한국콜마홀딩스,024720,기타금융,2020,33.7939763992371,9.644037241911986,0.35362714952439184,0.24157762816865416,-0.03510854016054879,675480246344.0,525189975239.0,44562567218.0,228271635031.0,33.7939763992371,0.337939763992371,1218505783282.0,12.728146089160303,228271635031.0,23669717288.0,20855378875.0,105886295024.0,-142533422682.0,430896726821.0,787609056461.0,190268727784.0,-8014283866.0,0.24157762816865416,0.8335189247589212,2.77830838086901,1.5470946826807301,362502662782.0,43371762273.0,0.8931399477384595,338174152612.0,0.9328873614795196,198283011650.0,142281372545.0,37.043870483581706,0.10149005611940193,482065858050.0,8590,1180.01,103.03,0.29,0.5,,498.0,2.87,2.89,2.89,2.41,2.99,2.11,2.76,2.76,2.76,157.42230916030533,22.24939543657093,23.31745870193633,22.960434008312376,19.691647134923436,12.728146089160303,0.12926063186730768,1.1196453618854731,0.05612945377639746,0.6463728504756082,9.644037241911986,0.54709468268073,-0.0065771406061067884,2.0322256144977673,8348.79378866634,42397.64064154709,3.108233435496713,0.6120623602477206,4.552674715275813,2.076699429255073,157504827481.0,155093196201.0,248924705453.0,0.5543512846731175,15.57419415176734,2.7135926308107607,9.853182057792056,7.7575755057881315,4.420684150841436
